WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ViewContent,ViewAccess,Privacy,OverallRating
2,9.240000009,4.620000005,8.04005597,16.08011194,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,13488,170,3138,635,11385,0,1573,14523,9431,0.338724259,0.004269211,0.078804621,0.01594676,0.285911602,0,0.039502762,0.364716223,0.236840784,0,1,0,0,0,20.86320395,7,0.234022452,69.78934668,20.86320395,49.97353935,24.16317109,50000,24.16317109,43.11513172,55575.85121,2,-0.1,0.475,-2.55,-0.375
1,4.159999909,4.159999909,3.902883549,23.41730129,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,10052,0,2527,366,1185,0,35,3712,3727,0.561815336,0,0.141236307,0.02045607,0.066230718,0,0.001956182,0.207467024,0.208305388,0,0,1,0,0,52.40142701,6,0.234022452,74.51842082,50000,52.40142701,127.3690001,50000,52.40142701,160.8949936,57389.15225,2,1.916666667,1.233333333,1.6,1.5
1,9.600000954,9.600000954,3.920459157,19.60229579,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,1154,0,8765,1258,11456,527,0,20221,17991,0.028043061,0,0.212996039,0.030570339,0.278389347,0.012806493,0,0.491385386,0.437194722,1,0,0,0,0,66.72653016,6,1.443639414,66.72653016,50000,95.10138234,29.59927446,1480.876555,29.59927446,50000,52724.65275,2,3.22,1.92,-0.26,1.54
3,5.760000315,1.920000105,12.50512484,16.67349978,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,700,0,6303,751,8607,527,0,14910,7729,0.028435634,0,0.256042572,0.030507373,0.34963643,0.02140797,0,0.605679002,0.313970021,1,0,0,0,0,67.14901056,6,1.443639414,67.14901056,50000,94.44892565,29.82177653,1480.876555,29.82177653,50000,52843.87415,2,2.9,1.025,0.3,1.55
3,10.08000007,3.360000024,12.25703297,24.51406593,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,782,0,6152,1890,20509,527,0,26661,13399,0.018077163,0,0.142213181,0.04369033,0.474097876,0.012182436,0,0.616311057,0.309739014,1,0,0,0,0,66.89341132,6,1.443639414,66.89341132,50000,96.20514375,6.634919521,1480.876555,6.634919521,50000,53888.47571,2,3.75,2.783333333,1.816666667,2.666666667
1,6.080000396,6.080000396,3.925875698,19.62937849,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,1154,0,5840,855,6998,186,0,12838,11166,0.044047483,0,0.222909271,0.032634833,0.267109432,0.007099508,0,0.490018703,0.426199473,1,0,0,0,0,66.72653016,6,1.443639414,66.72653016,50000,100.5552329,39.30161659,1741.363423,39.30161659,50000,55948.47644,2,2.36,2.88,1.36,2.18
2,9.240000009,4.620000005,8.04005597,24.12016791,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,1029,0,5837,2051,18658,394,0,24495,11851,0.025841286,0,0.146584631,0.051506781,0.468558513,0.009894525,0,0.615143144,0.297614264,1,0,0,0,0,66.67955618,6,1.443639414,66.67955618,50000,97.98893263,6.621556096,1529.588011,6.621556096,50000,55248.98119,2,4.033333333,4.416666667,1.366666667,3.05
4,7.919999485,1.979999871,16.55703297,20.69629121,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,852,0,6271,1762,14263,527,0,20534,10405,0.025,0,0.184008216,0.051701878,0.418515258,0.015463615,0,0.602523474,0.305311033,1,0,0,0,0,66.61772876,6,1.443639414,66.61772876,50000,96.27305397,7.869343249,1480.876555,7.869343249,50000,54273.15112,2,3.8,2.02,2.32,2.78
1,9.600000954,9.600000954,3.920459157,19.60229579,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,17548,0,21229,0,684,0,563,21913,1127,0.426429491,0,0.515880538,0,0.01662171,0,0.01368132,0.532502248,0.027386941,0,0,1,0,0,10.22207758,5,4.180874825,32.85908676,50000,10.22207758,34.16820126,50000,10.22207758,25.00054797,51059.21728,0,0.58,2.18,-1.3,0.92
3,5.760000315,1.920000105,12.50512484,20.84187473,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,9138,0,14075,0,515,0,287,14590,602,0.37120689,0,0.571759353,0,0.020920502,0,0.01165861,0.592679855,0.024454645,0,0,1,0,0,9.92120235,5,4.180874825,32.88144147,50000,9.92120235,34.18867645,50000,9.92120235,25.00054797,51578.63758,0,3.04,1.4,0.32,1.6
1,13.44000098,13.44000098,3.9,11.7,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.9E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,17548,0,22660,0,15716,0,688,38376,1127,0.303919361,0,0.392455706,0,0.272190374,0,0.01191569,0.66464608,0.019518869,0,0,1,0,0,9.528542926,5,4.180874825,32.85908676,50000,9.528542926,15.67938334,50000,9.528542926,25.00054797,51059.21728,0,2.8,5,-1.433333333,2.4
1,7.840000129,7.840000129,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,11298,0,11829,0,9777,0,688,21606,255,0.333796201,0,0.349484445,0,0.288858688,0,0.020326765,0.638343132,0.007533903,0,0,1,0,0,17.2696436,5,4.180874825,32.82976109,50000,17.2696436,15.71200799,50000,15.71200799,25.00054797,55119.45474,0,1.88,2,-1.62,0.78
3,10.08000007,3.360000024,12.25703297,16.34271062,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,14076,0,16068,0,12381,0,429,28449,305,0.325388936,0,0.371437158,0,0.286206339,0,0.009917011,0.657643496,0.007050556,0,0,1,0,0,11.56910691,5,4.180874825,32.84858171,50000,11.56910691,15.70629786,50000,11.56910691,25.00054797,52873.67017,0,3.875,3.225,-0.55,3.1
1,6.080000396,6.080000396,3.925875698,23.55525419,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,12911,0,12743,0,0,0,251,12743,294,0.492805069,0,0.48639261,0,0,0,0.009580518,0.48639261,0.011221802,0,0,1,0,0,16.51529138,4,4.180874825,32.83749042,50000,16.51529138,50000,50000,16.51529138,25.00054797,54598.26554,0,-0.416666667,0,-1.983333333,-1.383333333
2,9.240000009,4.620000005,8.04005597,20.10013993,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,13388,0,13902,0,11572,0,688,25474,270,0.336212958,0,0.349121045,0,0.290607735,0,0.01727775,0.63972878,0.006780512,0,0,1,0,0,15.61242841,5,4.180874825,32.84037486,50000,15.61242841,15.72104193,50000,15.61242841,25.00054797,55117.03115,0,3.04,3.18,-2.28,1.46
4,7.919999485,1.979999871,16.55703297,20.69629121,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,10620,0,14555,0,8760,0,145,23315,0,0.311619718,0,0.427083333,0,0.257042254,0,0.004254695,0.684125587,0,0,0,1,0,0,12.40198003,4,4.180874825,32.87889689,50000,12.40198003,18.04562777,50000,12.40198003,25.00054797,50000,0,2.1,0.92,-0.38,0.74
1,4.159999909,4.159999909,3.902883549,19.51441775,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,7291,0,10350,0,0,0,251,10350,0,0.407500559,0,0.578470825,0,0,0,0.014028616,0.578470825,0,0,0,1,0,0,16.58008722,3,4.180874825,32.86732526,50000,16.58008722,50000,50000,16.58008722,25.00054797,50000,0,3.02,2.28,1.9,2.8
1,9.600000954,9.600000954,3.920459157,19.60229579,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,9836,0,9910,0,2452,3709,0,12362,15244,0.239022138,0,0.240820393,0,0.059585429,0.090131467,0,0.300405822,0.370440573,0,0,1,0,0,35.75835795,5,1.669704518,126.7357308,50000,35.75835795,11.99365445,45.95266352,11.99365445,50000,52441.25628,1,2.82,2.8,1.18,2.14
2,6.600000298,3.300000149,8.130344396,16.26068879,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,7513,0,6486,0,1514,2745,0,8000,10122,0.264728682,0,0.228541226,0,0.053347428,0.096723044,0,0.281888654,0.356659619,0,0,1,0,0,41.86759949,5,1.669704518,110.4966636,50000,41.86759949,12.29099812,45.69095257,12.29099812,50000,54610.25876,1,3.775,3.075,3.675,3.825
3,5.760000315,1.920000105,12.50512484,16.67349978,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,6322,0,7870,0,2247,2757,0,10117,5421,0.256814397,0,0.31969777,0,0.091278385,0.111995775,0,0.410976155,0.220213673,0,0,1,0,0,32.25637319,5,1.669704518,175.958691,50000,32.25637319,11.79624225,46.31834761,11.79624225,50000,52304.94488,1,1.775,0.475,0.6,1.375
1,13.44000098,13.44000098,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.9E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,9836,0,17413,0,8428,6818,0,25841,15244,0.170352794,0,0.301581254,0,0.145967197,0.118083098,0,0.447548451,0.264015657,0,0,1,0,0,5.84114931,5,1.669704518,126.7357308,50000,5.84114931,5.795493245,29.84836769,5.795493245,50000,52441.25628,1,3.86,2.52,-0.86,2.66
1,7.840000129,7.840000129,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,6852,0,11105,0,3796,3403,0,14901,8691,0.202440394,0,0.32809407,0,0.112151742,0.100540668,0,0.440245812,0.256773126,0,0,1,0,0,5.887275084,5,1.669704518,103.8754197,50000,5.887275084,5.782510726,33.87820595,5.782510726,50000,56381.07049,1,2.816666667,2.916666667,1.383333333,2.65
3,10.08000007,3.360000024,12.25703297,16.34271062,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7530,0,13476,0,6257,5194,0,19733,10802,0.174067824,0,0.31151899,0,0.144640422,0.1200675,0,0.456159412,0.249705264,0,0,1,0,0,5.859406056,5,1.669704518,142.4339336,50000,5.859406056,5.789774194,30.83633187,5.789774194,50000,53781.46438,1,3.475,2.75,1.975,3.025
1,6.080000396,6.080000396,3.925875698,23.55525419,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,7513,0,6175,0,1192,1375,0,7367,9944,0.28676667,0,0.235696019,0,0.04549792,0.052482919,0,0.281193939,0.379556472,0,0,1,0,0,51.34031561,5,1.669704518,110.4966636,50000,51.34031561,13.34367689,52.63626878,13.34367689,50000,55801.37921,1,1.966666667,1.983333333,0.766666667,1.983333333
2,9.240000009,4.620000005,8.04005597,16.08011194,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,7521,0,12221,0,5184,4705,0,17405,10189,0.188874937,0,0.306906077,0,0.130185836,0.118156705,0,0.437091914,0.255876444,0,0,1,0,0,5.871358865,5,1.669704518,110.5880512,50000,5.871358865,5.78036722,31.51650259,5.78036722,50000,55072.13098,1,2.45,2.75,-1.45,2.15
4,7.919999485,1.979999871,16.55703297,12.41777473,19.50363244,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.224489771,0.65,1.2,7.199999809,1.799999952,4.399999976,1.099999994,2.062500026,95.60819708,23.90204927,60.23831836,15.05957959,48,32.5,256,736,992,744,682,0.105872622,0.304383788,0.41025641,0.307692308,0.282051282,7745,0,11558,0,3506,3466,0,15064,7805,0.22725939,0,0.339143192,0,0.102875587,0.101701878,0,0.442018779,0.229019953,0,0,1,0,0,5.886225651,5,1.669704518,125.7286885,50000,5.886225651,6.412438841,28.85543657,5.886225651,50000,54260.3139,1,3.233333333,3.2,3.766666667,3.066666667
3,5.760000315,1.920000105,12.50512484,25.01024968,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,476,0,15357,0,0,0,7744,15357,1040,0.019336231,0,0.623837186,0,0,0,0.314579356,0.623837186,0.042247228,0,0,0,1,0,3.637280369,4,4.175288677,22.89920111,50000,18.22658551,50000,50000,18.22658551,3.637280369,51784.09191,0,1.666666667,1,1.666666667,1.583333333
1,13.44000098,13.44000098,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.9E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,3921,0,23954,0,0,0,26892,23954,2972,0.067909039,0,0.414866901,0,0,0,0.465751052,0.414866901,0.051473008,0,0,0,1,0,1.57404983,4,4.175288677,22.89920111,50000,18.22658551,50000,50000,18.22658551,1.57404983,51110.63088,0,0.84,3.56,-2.92,0.26
3,10.08000007,3.360000024,12.25703297,12.25703297,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,3497,0,18491,0,0,0,20076,18491,1195,0.080838669,0,0.427448623,0,0,0,0.464088398,0.427448623,0.027624309,0,0,0,1,0,1.572990018,4,4.175288677,22.89920111,50000,18.22658551,50000,50000,18.22658551,1.572990018,52774.71815,0,1.366666667,3.566666667,1.366666667,1.066666667
1,9.600000954,9.600000954,3.920459157,23.52275494,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,35569,0,3221,1728,0,0,56,3221,577,0.864353236,0,0.078272703,0.041991689,0,0,0.001360842,0.078272703,0.01402153,0,0,1,0,0,84.69049285,5,97.95348358,94.87648978,50000,84.69049285,50000,50000,84.69049285,102.5581226,50680.95822,0,0.233333333,1.2,-0.183333333,0.233333333
2,6.600000298,3.300000149,8.130344396,16.26068879,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,24486,0,2294,1361,0,0,56,2294,183,0.862790698,0,0.080831572,0.047956307,0,0,0.001973221,0.080831572,0.006448203,0,0,1,0,0,86.47296244,5,97.95348358,98.21860108,50000,86.47296244,50000,50000,86.47296244,102.5581226,53034.99136,0,1.875,1.925,1.575,2.15
3,5.760000315,1.920000105,12.50512484,25.01024968,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,20511,0,2659,1220,0,0,47,2659,180,0.833204696,0,0.108014787,0.049559248,0,0,0.00190925,0.108014787,0.00731202,0,0,1,0,0,85.06085213,5,97.95348358,91.61362734,50000,85.06085213,50000,50000,85.06085213,102.1274843,52414.91684,0,-0.166666667,-1.8,-0.866666667,-0.783333333
1,13.44000098,13.44000098,3.9,19.5,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.9E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,36270,0,7554,12076,0,0,1262,7554,577,0.6281716,0,0.130830115,0.209148063,0,0,0.021856977,0.130830115,0.009993245,0,0,0,1,0,60.00008359,5,97.95348358,92.91740246,50000,62.76127463,50000,50000,62.76127463,60.00008359,50680.95822,0,1.3,4.42,0.76,2.12
1,7.840000129,7.840000129,3.9,23.4,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,21661,0,4961,6714,0,0,427,4961,84,0.639968092,0,0.146571336,0.198363223,0,0,0.012615594,0.146571336,0.002481756,0,0,0,1,0,59.22785347,5,97.95348358,96.11516469,50000,62.76127463,50000,50000,62.76127463,59.22785347,54795.542,0,1.933333333,2.2,0.783333333,2.066666667
1,6.080000396,6.080000396,3.925875698,19.62937849,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,23688,0,1794,554,0,0,40,1794,123,0.904156647,0,0.068475896,0.021145845,0,0,0.001526776,0.068475896,0.004694836,0,0,1,0,0,90.26523575,5,97.95348358,100.1172736,50000,90.26523575,50000,50000,90.26523575,113.0034074,54223.98587,0,-0.5,1.3,0.68,-0.02
1,9.600000954,9.600000954,3.920459157,23.52275494,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,39708,0,0,317,0,0,1126,0,0,0.964934023,0,0,0.007703336,0,0,0.02736264,0,0,1,0,0,0,0,11.79236541,3,3.839454889,11.79236541,50000,50000,50000,50000,50000,28.01850296,50000,0,1.983333333,2.2,-0.983333333,1.433333333
2,6.600000298,3.300000149,8.130344396,12.19551659,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,26937,0,0,317,0,0,1126,0,0,0.949154334,0,0,0.011169838,0,0,0.039675828,0,0,1,0,0,0,0,14.37769902,3,3.839454889,14.37769902,50000,50000,50000,50000,50000,28.01850296,50000,0,2.733333333,-0.633333333,-1.266666667,-0.133333333
3,10.08000007,3.360000024,12.25703297,16.34271062,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,34181,0,0,5146,0,0,3932,0,0,0.790147715,0,0,0.118957905,0,0,0.09089438,0,0,0,0,0,1,0,9.236840287,3,3.839454889,12.47683872,50000,50000,50000,50000,50000,9.236840287,50000,0,0.825,2.025,-1.775,-0.6
1,9.600000954,9.600000954,3.920459157,11.76137747,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,36241,0,0,0,0,0,1325,0,3585,0.880683337,0,0,0,0,0,0.032198488,0,0.087118175,1,0,0,0,0,12.80464104,3,5.827409267,12.80464104,50000,50000,50000,50000,50000,42.66359437,56790.60986,1,3.333333333,3.2,-0.533333333,2.6
3,5.760000315,1.920000105,12.50512484,20.84187473,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,23196,0,0,0,0,0,999,0,422,0.942275663,0,0,0,0,0,0.040581712,0,0.017142625,1,0,0,0,0,12.24701052,3,5.827409267,12.24701052,50000,50000,50000,50000,50000,42.4334743,59401.73147,1,3.04,-0.62,0.98,1.36
1,13.44000098,13.44000098,3.9,15.6,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.9E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,46746,0,0,3482,0,0,3926,0,3585,0.809608757,0,0,0.060305859,0,0,0.067995636,0,0.062089749,1,0,0,0,0,12.58280761,4,5.827409267,12.58280761,50000,50000,50000,50000,50000,17.50975344,56790.60986,1,3.4,4.025,-1.5,3.275
